YR_MO;CALL_DATE;AGENT_ID;AGENT_NAME;TEAM_LEAD_ID;TEAM_LEAD_NAME;CALL_CENTER;CALLS;HANDLE_TIME;CALL_REGEN;CALLS_WITH_OFFER;CALLS_WITH_ACCEPT;CALLS_OFFER_APPLIED;TRANSFERS;AHT_MULTI;CALL_REGEN_MULTI;TRANSFERS_MULTI;APPLIED_PER_CALL_MULTI;BREAKAGE_MULTI
201706;12/06/2017;201700123;Centerville, Cece;201700011;Winnerson, Aceona;Williamburg;32;25052;4;29;25;20;2;24960;5,344;2,624;16,16;6,432
201706;12/06/2017;201700124;Davenport, Davina;201700011;Winnerson, Aceona;Williamburg;35;25789;6;32;26;23;2;27300;5,845;2,87;17,675;7,035
201706;12/06/2017;201700125;Edgerton, Ethan;201700011;Winnerson, Aceona;Williamburg;36;24254;5;33;28;20;3;28080;6,012;2,952;18,18;7,236
201706;12/06/2017;201700126;Filipsano, Fiona;201700011;Winnerson, Aceona;Williamburg;35;25640;7;34;26;21;2;27300;5,845;2,87;17,675;7,035
201706;12/06/2017;201700127;Gee, Garry;201700011;Winnerson, Aceona;Williamburg;39;25616;6;39;34;30;2;30420;6,513;3,198;19,695;7,839
201706;12/06/2017;201700128;Harrison, Harold;201700011;Winnerson, Aceona;Williamburg;39;25628;7;37;29;26;2;30420;6,513;3,198;19,695;7,839
201706;12/06/2017;201700129;Ivanski, Igor;201700012;Jimson, Bill;Williamburg;33;25101;5;32;21;13;3;25740;5,511;2,706;16,665;6,633
201706;12/06/2017;201700130;Jeffries, Johnna;201700012;Jimson, Bill;Williamburg;36;24764;7;34;22;17;3;28080;6,012;2,952;18,18;7,236
201706;12/06/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;31;25423;5;30;24;15;2;24180;5,177;2,542;15,655;6,231
201706;12/06/2017;201700132;Lipp, Larry;201700012;Jimson, Bill;Williamburg;33;24978;8;28;22;14;3;25740;5,511;2,706;16,665;6,633
201706;12/06/2017;201700133;Myers, Matt;201700012;Jimson, Bill;Williamburg;30;24600;5;26;19;12;2;23400;5,01;2,46;15,15;6,03
201706;12/06/2017;201700134;Nichols, Nana;201700012;Jimson, Bill;Williamburg;30;24351;7;26;21;17;2;23400;5,01;2,46;15,15;6,03
201706;12/06/2017;201700135;Ohlson, Octavius;201700012;Jimson, Bill;Williamburg;31;25601;6;31;24;16;3;24180;5,177;2,542;15,655;6,231
201706;12/06/2017;201700136;Pulaski, Peter;201700012;Jimson, Bill;Williamburg;30;24575;6;29;22;16;2;23400;5,01;2,46;15,15;6,03
201706;12/06/2017;201700138;Sanders, Sammi;201700013;Oferten, Quinton;Williamburg;32;24390;9;29;19;12;4;24960;5,344;2,624;16,16;6,432
201706;12/06/2017;201700139;Thomas, Ted;201700013;Oferten, Quinton;Williamburg;28;24771;7;25;16;7;3;21840;4,676;2,296;14,14;5,628
201706;12/06/2017;201700140;Uvaldon, Ursala;201700013;Oferten, Quinton;Williamburg;30;25938;8;28;18;9;4;23400;5,01;2,46;15,15;6,03
201706;12/06/2017;201700141;Vindictive, Vinny;201700013;Oferten, Quinton;Williamburg;31;24852;9;28;22;12;3;24180;5,177;2,542;15,655;6,231
201706;12/06/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;33;24300;10;30;22;15;4;25740;5,511;2,706;16,665;6,633
201706;12/06/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;30;24364;7;29;22;10;3;23400;5,01;2,46;15,15;6,03
201706;12/06/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;33;25931;8;30;20;10;3;25740;5,511;2,706;16,665;6,633
201706;12/06/2017;201700145;Abacus, Aaron;201700013;Oferten, Quinton;Williamburg;30;25077;8;28;18;8;3;23400;5,01;2,46;15,15;6,03
201706;13/06/2017;201700121;Anderson, Albert;201700011;Winnerson, Aceona;Williamburg;38;24225;7;38;31;22;2;29640;6,346;3,116;19,19;7,638
201706;13/06/2017;201700122;Binning, Bart;201700011;Winnerson, Aceona;Williamburg;32;24358;5;29;23;20;2;24960;5,344;2,624;16,16;6,432
201706;13/06/2017;201700123;Centerville, Cece;201700011;Winnerson, Aceona;Williamburg;39;25627;8;39;28;24;2;30420;6,513;3,198;19,695;7,839
201706;13/06/2017;201700124;Davenport, Davina;201700011;Winnerson, Aceona;Williamburg;35;24285;5;33;25;22;2;27300;5,845;2,87;17,675;7,035
201706;13/06/2017;201700125;Edgerton, Ethan;201700011;Winnerson, Aceona;Williamburg;36;24365;7;34;31;24;2;28080;6,012;2,952;18,18;7,236
201706;13/06/2017;201700126;Filipsano, Fiona;201700011;Winnerson, Aceona;Williamburg;40;24054;4;40;30;22;3;31200;6,68;3,28;20,2;8,04
201706;13/06/2017;201700127;Gee, Garry;201700011;Winnerson, Aceona;Williamburg;40;24848;5;38;30;22;2;31200;6,68;3,28;20,2;8,04
201706;13/06/2017;201700128;Harrison, Harold;201700011;Winnerson, Aceona;Williamburg;33;24059;5;30;25;22;2;25740;5,511;2,706;16,665;6,633
201706;13/06/2017;201700129;Ivanski, Igor;201700012;Jimson, Bill;Williamburg;36;25313;8;36;30;23;3;28080;6,012;2,952;18,18;7,236
201706;13/06/2017;201700130;Jeffries, Johnna;201700012;Jimson, Bill;Williamburg;31;24296;7;27;22;13;3;24180;5,177;2,542;15,655;6,231
201706;13/06/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;36;24086;9;35;30;22;3;28080;6,012;2,952;18,18;7,236
201706;13/06/2017;201700132;Lipp, Larry;201700012;Jimson, Bill;Williamburg;31;24266;6;26;18;14;2;24180;5,177;2,542;15,655;6,231
201706;13/06/2017;201700133;Myers, Matt;201700012;Jimson, Bill;Williamburg;30;25088;6;26;21;17;2;23400;5,01;2,46;15,15;6,03
201706;13/06/2017;201700134;Nichols, Nana;201700012;Jimson, Bill;Williamburg;35;25524;6;32;25;15;2;27300;5,845;2,87;17,675;7,035
201706;13/06/2017;201700135;Ohlson, Octavius;201700012;Jimson, Bill;Williamburg;32;24521;5;32;22;17;3;24960;5,344;2,624;16,16;6,432
201706;13/06/2017;201700136;Pulaski, Peter;201700012;Jimson, Bill;Williamburg;33;24136;8;31;24;16;3;25740;5,511;2,706;16,665;6,633
201706;13/06/2017;201700138;Sanders, Sammi;201700013;Oferten, Quinton;Williamburg;28;25248;7;25;16;7;3;21840;4,676;2,296;14,14;5,628
201706;13/06/2017;201700139;Thomas, Ted;201700013;Oferten, Quinton;Williamburg;33;24509;9;29;20;11;4;25740;5,511;2,706;16,665;6,633
201706;13/06/2017;201700140;Uvaldon, Ursala;201700013;Oferten, Quinton;Williamburg;30;25099;7;29;21;12;3;23400;5,01;2,46;15,15;6,03
201706;13/06/2017;201700141;Vindictive, Vinny;201700013;Oferten, Quinton;Williamburg;30;25821;7;26;18;9;3;23400;5,01;2,46;15,15;6,03
201706;13/06/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;29;24997;8;25;17;10;3;22620;4,843;2,378;14,645;5,829
201706;13/06/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;29;25258;9;27;20;13;3;22620;4,843;2,378;14,645;5,829
201706;13/06/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;28;25534;7;25;17;9;3;21840;4,676;2,296;14,14;5,628
201706;14/06/2017;201700129;Ivanski, Igor;201700012;Jimson, Bill;Williamburg;32;24120;5;30;20;13;3;24960;5,344;2,624;16,16;6,432
201706;14/06/2017;201700130;Jeffries, Johnna;201700012;Jimson, Bill;Williamburg;33;24794;7;33;22;16;3;25740;5,511;2,706;16,665;6,633
201706;14/06/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;32;24180;6;27;22;15;3;24960;5,344;2,624;16,16;6,432
201706;14/06/2017;201700132;Lipp, Larry;201700012;Jimson, Bill;Williamburg;31;25638;6;29;24;18;2;24180;5,177;2,542;15,655;6,231
201706;14/06/2017;201700133;Myers, Matt;201700012;Jimson, Bill;Williamburg;34;24860;9;32;24;18;3;26520;5,678;2,788;17,17;6,834
201706;14/06/2017;201700134;Nichols, Nana;201700012;Jimson, Bill;Williamburg;34;25650;7;29;22;18;3;26520;5,678;2,788;17,17;6,834
201706;14/06/2017;201700135;Ohlson, Octavius;201700012;Jimson, Bill;Williamburg;31;25379;5;29;24;15;3;24180;5,177;2,542;15,655;6,231
201706;14/06/2017;201700136;Pulaski, Peter;201700012;Jimson, Bill;Williamburg;34;25106;5;32;24;16;3;26520;5,678;2,788;17,17;6,834
201706;14/06/2017;201700138;Sanders, Sammi;201700013;Oferten, Quinton;Williamburg;29;25780;7;26;17;11;3;22620;4,843;2,378;14,645;5,829
201706;14/06/2017;201700139;Thomas, Ted;201700013;Oferten, Quinton;Williamburg;32;24071;8;28;21;8;3;24960;5,344;2,624;16,16;6,432
201706;14/06/2017;201700140;Uvaldon, Ursala;201700013;Oferten, Quinton;Williamburg;30;25430;6;26;21;15;4;23400;5,01;2,46;15,15;6,03
201706;14/06/2017;201700141;Vindictive, Vinny;201700013;Oferten, Quinton;Williamburg;33;24212;7;31;20;8;3;25740;5,511;2,706;16,665;6,633
201706;14/06/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;32;24195;10;28;21;8;3;24960;5,344;2,624;16,16;6,432
201706;14/06/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;31;24281;7;27;18;13;3;24180;5,177;2,542;15,655;6,231
201706;14/06/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;32;24224;10;30;23;10;4;24960;5,344;2,624;16,16;6,432
201706;15/06/2017;201700121;Anderson, Albert;201700011;Winnerson, Aceona;Williamburg;37;24964;7;36;26;20;3;28860;6,179;3,034;18,685;7,437
201706;15/06/2017;201700122;Binning, Bart;201700011;Winnerson, Aceona;Williamburg;38;24384;5;36;27;23;2;29640;6,346;3,116;19,19;7,638
201706;15/06/2017;201700123;Centerville, Cece;201700011;Winnerson, Aceona;Williamburg;33;24242;4;31;22;17;2;25740;5,511;2,706;16,665;6,633
201706;15/06/2017;201700124;Davenport, Davina;201700011;Winnerson, Aceona;Williamburg;37;24532;7;34;24;21;3;28860;6,179;3,034;18,685;7,437
201706;15/06/2017;201700125;Edgerton, Ethan;201700011;Winnerson, Aceona;Williamburg;38;25483;6;35;25;18;2;29640;6,346;3,116;19,19;7,638
201706;15/06/2017;201700126;Filipsano, Fiona;201700011;Winnerson, Aceona;Williamburg;39;24309;4;38;33;29;3;30420;6,513;3,198;19,695;7,839
201706;15/06/2017;201700127;Gee, Garry;201700011;Winnerson, Aceona;Williamburg;36;24525;7;36;30;26;2;28080;6,012;2,952;18,18;7,236
201706;15/06/2017;201700128;Harrison, Harold;201700011;Winnerson, Aceona;Williamburg;34;25618;6;33;25;22;2;26520;5,678;2,788;17,17;6,834
201706;15/06/2017;201700138;Sanders, Sammi;201700013;Oferten, Quinton;Williamburg;30;24928;6;27;18;10;4;23400;5,01;2,46;15,15;6,03
201706;15/06/2017;201700139;Thomas, Ted;201700013;Oferten, Quinton;Williamburg;30;25292;7;27;21;10;3;23400;5,01;2,46;15,15;6,03
201706;15/06/2017;201700140;Uvaldon, Ursala;201700013;Oferten, Quinton;Williamburg;30;24578;8;27;20;13;4;23400;5,01;2,46;15,15;6,03
201706;15/06/2017;201700141;Vindictive, Vinny;201700013;Oferten, Quinton;Williamburg;31;25076;7;29;18;8;3;24180;5,177;2,542;15,655;6,231
201706;15/06/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;33;24411;9;31;20;11;3;25740;5,511;2,706;16,665;6,633
201706;15/06/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;31;25027;7;29;21;11;4;24180;5,177;2,542;15,655;6,231
201706;15/06/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;32;25279;8;28;22;10;3;24960;5,344;2,624;16,16;6,432
201706;15/06/2017;201700145;Abacus, Aaron;201700013;Oferten, Quinton;Williamburg;31;24755;9;27;19;13;3;24180;5,177;2,542;15,655;6,231
201706;16/06/2017;201700121;Anderson, Albert;201700011;Winnerson, Aceona;Williamburg;34;24992;6;33;30;22;2;26520;5,678;2,788;17,17;6,834
201706;16/06/2017;201700122;Binning, Bart;201700011;Winnerson, Aceona;Williamburg;37;24072;6;36;31;23;2;28860;6,179;3,034;18,685;7,437
201706;16/06/2017;201700123;Centerville, Cece;201700011;Winnerson, Aceona;Williamburg;33;24745;6;33;29;23;2;25740;5,511;2,706;16,665;6,633
201706;16/06/2017;201700124;Davenport, Davina;201700011;Winnerson, Aceona;Williamburg;39;24109;7;35;25;20;2;30420;6,513;3,198;19,695;7,839
201706;16/06/2017;201700125;Edgerton, Ethan;201700011;Winnerson, Aceona;Williamburg;38;25170;4;34;28;25;3;29640;6,346;3,116;19,19;7,638
201706;16/06/2017;201700126;Filipsano, Fiona;201700011;Winnerson, Aceona;Williamburg;32;24063;5;32;28;22;2;24960;5,344;2,624;16,16;6,432
201706;16/06/2017;201700127;Gee, Garry;201700011;Winnerson, Aceona;Williamburg;39;24461;7;37;29;21;2;30420;6,513;3,198;19,695;7,839
201706;16/06/2017;201700128;Harrison, Harold;201700011;Winnerson, Aceona;Williamburg;37;25013;5;37;28;25;3;28860;6,179;3,034;18,685;7,437
201706;16/06/2017;201700129;Ivanski, Igor;201700012;Jimson, Bill;Williamburg;35;24466;7;32;25;17;4;27300;5,845;2,87;17,675;7,035
201706;16/06/2017;201700130;Jeffries, Johnna;201700012;Jimson, Bill;Williamburg;35;25235;9;32;23;18;3;27300;5,845;2,87;17,675;7,035
201706;16/06/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;35;24522;7;34;28;17;2;27300;5,845;2,87;17,675;7,035
201706;16/06/2017;201700132;Lipp, Larry;201700012;Jimson, Bill;Williamburg;31;24278;7;29;23;16;3;24180;5,177;2,542;15,655;6,231
201706;16/06/2017;201700133;Myers, Matt;201700012;Jimson, Bill;Williamburg;36;25556;6;36;27;22;4;28080;6,012;2,952;18,18;7,236
201706;16/06/2017;201700134;Nichols, Nana;201700012;Jimson, Bill;Williamburg;36;25345;6;32;24;16;3;28080;6,012;2,952;18,18;7,236
201706;16/06/2017;201700135;Ohlson, Octavius;201700012;Jimson, Bill;Williamburg;35;24439;7;31;24;19;2;27300;5,845;2,87;17,675;7,035
201706;16/06/2017;201700136;Pulaski, Peter;201700012;Jimson, Bill;Williamburg;36;24333;8;35;30;23;3;28080;6,012;2,952;18,18;7,236
201706;17/06/2017;201700129;Ivanski, Igor;201700012;Jimson, Bill;Williamburg;36;24686;9;33;24;14;3;28080;6,012;2,952;18,18;7,236
201706;17/06/2017;201700130;Jeffries, Johnna;201700012;Jimson, Bill;Williamburg;36;25762;8;32;21;14;3;28080;6,012;2,952;18,18;7,236
201706;17/06/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;30;24547;5;30;24;17;3;23400;5,01;2,46;15,15;6,03
201706;17/06/2017;201700132;Lipp, Larry;201700012;Jimson, Bill;Williamburg;35;24538;7;30;25;16;3;27300;5,845;2,87;17,675;7,035
201706;17/06/2017;201700133;Myers, Matt;201700012;Jimson, Bill;Williamburg;35;24230;9;31;24;19;3;27300;5,845;2,87;17,675;7,035
201706;17/06/2017;201700134;Nichols, Nana;201700012;Jimson, Bill;Williamburg;33;24803;7;29;21;14;3;25740;5,511;2,706;16,665;6,633
201706;17/06/2017;201700135;Ohlson, Octavius;201700012;Jimson, Bill;Williamburg;31;25658;7;29;21;14;2;24180;5,177;2,542;15,655;6,231
201706;17/06/2017;201700139;Thomas, Ted;201700013;Oferten, Quinton;Williamburg;33;24736;10;30;22;10;4;25740;5,511;2,706;16,665;6,633
201706;17/06/2017;201700140;Uvaldon, Ursala;201700013;Oferten, Quinton;Williamburg;28;25057;6;25;15;9;3;21840;4,676;2,296;14,14;5,628
201706;17/06/2017;201700141;Vindictive, Vinny;201700013;Oferten, Quinton;Williamburg;31;24706;9;28;17;10;3;24180;5,177;2,542;15,655;6,231
201706;17/06/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;32;24475;9;30;23;13;4;24960;5,344;2,624;16,16;6,432
201706;17/06/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;33;25027;8;29;20;10;3;25740;5,511;2,706;16,665;6,633
201706;17/06/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;29;24553;8;25;18;7;3;22620;4,843;2,378;14,645;5,829
201706;17/06/2017;201700145;Abacus, Aaron;201700013;Oferten, Quinton;Williamburg;30;25304;8;26;20;8;3;23400;5,01;2,46;15,15;6,03
201706;18/06/2017;201700121;Anderson, Albert;201700011;Winnerson, Aceona;Williamburg;38;24530;6;38;31;24;3;29640;6,346;3,116;19,19;7,638
201706;18/06/2017;201700122;Binning, Bart;201700011;Winnerson, Aceona;Williamburg;36;24803;6;34;28;20;2;28080;6,012;2,952;18,18;7,236
201706;18/06/2017;201700123;Centerville, Cece;201700011;Winnerson, Aceona;Williamburg;35;24704;7;34;30;27;2;27300;5,845;2,87;17,675;7,035
201706;18/06/2017;201700125;Edgerton, Ethan;201700011;Winnerson, Aceona;Williamburg;34;24731;6;33;28;20;2;26520;5,678;2,788;17,17;6,834
201706;18/06/2017;201700126;Filipsano, Fiona;201700011;Winnerson, Aceona;Williamburg;35;24578;5;34;25;19;2;27300;5,845;2,87;17,675;7,035
201706;18/06/2017;201700127;Gee, Garry;201700011;Winnerson, Aceona;Williamburg;40;25603;6;36;31;22;2;31200;6,68;3,28;20,2;8,04
201706;18/06/2017;201700128;Harrison, Harold;201700011;Winnerson, Aceona;Williamburg;36;25324;5;35;32;28;2;28080;6,012;2,952;18,18;7,236
201706;19/06/2017;201700121;Anderson, Albert;201700011;Winnerson, Aceona;Williamburg;34;25904;4;33;23;19;2;26520;5,678;2,788;17,17;6,834
201706;19/06/2017;201700122;Binning, Bart;201700011;Winnerson, Aceona;Williamburg;34;25965;5;34;24;18;2;26520;5,678;2,788;17,17;6,834
201706;19/06/2017;201700123;Centerville, Cece;201700011;Winnerson, Aceona;Williamburg;37;25987;5;35;30;27;2;28860;6,179;3,034;18,685;7,437
201706;19/06/2017;201700125;Edgerton, Ethan;201700011;Winnerson, Aceona;Williamburg;32;25869;4;29;21;15;2;24960;5,344;2,624;16,16;6,432
201706;19/06/2017;201700126;Filipsano, Fiona;201700011;Winnerson, Aceona;Williamburg;33;25193;4;30;25;21;2;25740;5,511;2,706;16,665;6,633
201706;19/06/2017;201700127;Gee, Garry;201700011;Winnerson, Aceona;Williamburg;38;25133;7;36;29;26;3;29640;6,346;3,116;19,19;7,638
201706;19/06/2017;201700128;Harrison, Harold;201700011;Winnerson, Aceona;Williamburg;34;25478;3;31;25;19;2;26520;5,678;2,788;17,17;6,834
201706;19/06/2017;201700129;Ivanski, Igor;201700012;Jimson, Bill;Williamburg;33;25323;7;31;20;12;2;25740;5,511;2,706;16,665;6,633
201706;19/06/2017;201700130;Jeffries, Johnna;201700012;Jimson, Bill;Williamburg;31;25994;6;31;24;15;2;24180;5,177;2,542;15,655;6,231
201706;19/06/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;31;24574;7;30;20;15;3;24180;5,177;2,542;15,655;6,231
201706;19/06/2017;201700132;Lipp, Larry;201700012;Jimson, Bill;Williamburg;34;25248;7;33;22;17;3;26520;5,678;2,788;17,17;6,834
201706;19/06/2017;201700133;Myers, Matt;201700012;Jimson, Bill;Williamburg;35;24525;6;34;23;16;3;27300;5,845;2,87;17,675;7,035
201706;19/06/2017;201700134;Nichols, Nana;201700012;Jimson, Bill;Williamburg;34;24801;7;30;25;17;2;26520;5,678;2,788;17,17;6,834
201706;19/06/2017;201700135;Ohlson, Octavius;201700012;Jimson, Bill;Williamburg;34;24894;9;32;24;15;2;26520;5,678;2,788;17,17;6,834
201706;19/06/2017;201700136;Pulaski, Peter;201700012;Jimson, Bill;Williamburg;36;24064;6;34;24;15;4;28080;6,012;2,952;18,18;7,236
201706;19/06/2017;201700138;Sanders, Sammi;201700013;Oferten, Quinton;Williamburg;28;24476;8;24;17;10;3;21840;4,676;2,296;14,14;5,628
201706;19/06/2017;201700139;Thomas, Ted;201700013;Oferten, Quinton;Williamburg;29;25706;7;25;17;9;3;22620;4,843;2,378;14,645;5,829
201706;19/06/2017;201700140;Uvaldon, Ursala;201700013;Oferten, Quinton;Williamburg;28;25330;7;25;17;10;3;21840;4,676;2,296;14,14;5,628
201706;19/06/2017;201700141;Vindictive, Vinny;201700013;Oferten, Quinton;Williamburg;29;25089;6;28;19;11;3;22620;4,843;2,378;14,645;5,829
201706;19/06/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;31;25130;8;28;17;9;3;24180;5,177;2,542;15,655;6,231
201706;19/06/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;32;24439;7;28;20;8;3;24960;5,344;2,624;16,16;6,432
201706;19/06/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;32;24644;10;27;17;9;4;24960;5,344;2,624;16,16;6,432
201706;19/06/2017;201700145;Abacus, Aaron;201700013;Oferten, Quinton;Williamburg;30;24275;8;27;16;7;3;23400;5,01;2,46;15,15;6,03
201706;20/06/2017;201700121;Anderson, Albert;201700011;Winnerson, Aceona;Williamburg;38;25383;5;34;29;26;2;29640;6,346;3,116;19,19;7,638
201706;20/06/2017;201700122;Binning, Bart;201700011;Winnerson, Aceona;Williamburg;33;25500;5;31;26;22;2;25740;5,511;2,706;16,665;6,633
201706;20/06/2017;201700123;Centerville, Cece;201700011;Winnerson, Aceona;Williamburg;36;24117;4;34;24;21;2;28080;6,012;2,952;18,18;7,236
201706;20/06/2017;201700124;Davenport, Davina;201700011;Winnerson, Aceona;Williamburg;36;25417;6;33;26;21;2;28080;6,012;2,952;18,18;7,236
201706;20/06/2017;201700125;Edgerton, Ethan;201700011;Winnerson, Aceona;Williamburg;34;25318;4;33;24;21;2;26520;5,678;2,788;17,17;6,834
201706;20/06/2017;201700126;Filipsano, Fiona;201700011;Winnerson, Aceona;Williamburg;32;25872;4;30;23;20;2;24960;5,344;2,624;16,16;6,432
201706;20/06/2017;201700127;Gee, Garry;201700011;Winnerson, Aceona;Williamburg;40;24078;5;36;29;26;3;31200;6,68;3,28;20,2;8,04
201706;20/06/2017;201700128;Harrison, Harold;201700011;Winnerson, Aceona;Williamburg;39;25301;5;37;33;28;2;30420;6,513;3,198;19,695;7,839
201706;20/06/2017;201700129;Ivanski, Igor;201700012;Jimson, Bill;Williamburg;34;24609;5;33;23;16;3;26520;5,678;2,788;17,17;6,834
201706;20/06/2017;201700130;Jeffries, Johnna;201700012;Jimson, Bill;Williamburg;30;25074;6;27;20;14;3;23400;5,01;2,46;15,15;6,03
201706;20/06/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;36;25109;9;32;27;19;3;28080;6,012;2,952;18,18;7,236
201706;20/06/2017;201700132;Lipp, Larry;201700012;Jimson, Bill;Williamburg;31;24208;6;31;23;18;3;24180;5,177;2,542;15,655;6,231
201706;20/06/2017;201700133;Myers, Matt;201700012;Jimson, Bill;Williamburg;30;25999;5;27;19;12;3;23400;5,01;2,46;15,15;6,03
201706;20/06/2017;201700134;Nichols, Nana;201700012;Jimson, Bill;Williamburg;33;25280;7;31;26;20;3;25740;5,511;2,706;16,665;6,633
201706;20/06/2017;201700135;Ohlson, Octavius;201700012;Jimson, Bill;Williamburg;32;24094;7;28;23;17;3;24960;5,344;2,624;16,16;6,432
201706;20/06/2017;201700136;Pulaski, Peter;201700012;Jimson, Bill;Williamburg;30;25474;6;30;25;17;3;23400;5,01;2,46;15,15;6,03
201706;20/06/2017;201700138;Sanders, Sammi;201700013;Oferten, Quinton;Williamburg;32;25351;7;29;20;9;4;24960;5,344;2,624;16,16;6,432
201706;20/06/2017;201700139;Thomas, Ted;201700013;Oferten, Quinton;Williamburg;33;25249;8;29;22;15;3;25740;5,511;2,706;16,665;6,633
201706;20/06/2017;201700140;Uvaldon, Ursala;201700013;Oferten, Quinton;Williamburg;32;24314;8;30;24;13;3;24960;5,344;2,624;16,16;6,432
201706;20/06/2017;201700141;Vindictive, Vinny;201700013;Oferten, Quinton;Williamburg;31;24461;7;28;18;12;3;24180;5,177;2,542;15,655;6,231
201706;20/06/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;28;24849;7;25;16;10;3;21840;4,676;2,296;14,14;5,628
201706;20/06/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;32;25815;6;28;21;13;4;24960;5,344;2,624;16,16;6,432
201706;20/06/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;33;25663;9;29;21;13;3;25740;5,511;2,706;16,665;6,633
201706;20/06/2017;201700145;Abacus, Aaron;201700013;Oferten, Quinton;Williamburg;30;24525;6;26;16;10;3;23400;5,01;2,46;15,15;6,03
